id,name,symbol,slug,cmcRank,marketPairCount,circulatingSupply,selfReportedCirculatingSupply,totalSupply,ath,atl,high24h,low24h,isActive,lastUpdated,dateAdded,scrape_date
5514,The Transfer Token,TTT,the-transfer-token,224,7,104829524.28244618,105122264.0,2000000000.0,16.5167503,0.21680551,4.361478328621462,4.280988980592414,1,2022-04-15T15:58:00.000Z,2020-04-29T00:00:00.000Z,2022-04-16
5185,KOK,KOK,keystone-of-opportunity-knowledge,225,9,107333422.49,500000000.0,5000000000.0,6.945403006616171,0.00553108,3.8770914538144976,3.797628898008179,1,2022-04-15T15:58:00.000Z,2020-01-29T00:00:00.000Z,2022-04-16
268,WhiteCoin,XWC,whitecoin,226,12,744201249.0,0.0,944201250.0,2.61979007,6.5726999309845e-05,0.5435581075693414,0.5419187280218708,1,2022-04-15T15:58:00.000Z,2014-04-18T00:00:00.000Z,2022-04-16
4779,HUSD,HUSD,husd,227,99,400770166.0118961,0.0,400770166.0118961,1.08381365133,0.895968759933,1.0031718009552877,0.995288007059425,1,2022-04-15T15:58:00.000Z,2019-10-15T00:00:00.000Z,2022-04-16
10442,Decentralized Social,DESO,deso,228,10,8884536.0,10532253.0,10808492.0,475.0025884510515,0.0,49.41358186086712,39.993482913343435,1,2022-04-15T15:58:00.000Z,2021-06-15T00:00:00.000Z,2022-04-16
2943,Rocket Pool,RPL,rocket-pool,229,20,10279742.404181,0.0,17922514.606585,154.7288747531403,0.0911751633458,33.89697753132602,32.33675268690573,1,2022-04-15T15:58:00.000Z,2018-07-17T00:00:00.000Z,2022-04-16
3951,Pirate Chain,ARRR,pirate-chain,230,13,191542803.32375,0.0,191542803.32375,16.90295492,0.0127392379923,1.8395163359119564,1.7615327982596922,1,2022-04-15T15:58:00.000Z,2019-05-22T00:00:00.000Z,2022-04-16
14519,VVS Finance,VVS,vvs-finance,231,10,14403809586270.422,445957347645.0,41652270983394.05,0.000154928707977446,0.0,2.3389442599394e-05,2.2896136762674e-05,1,2022-04-15T15:58:00.000Z,2021-11-15T09:13:07.000Z,2022-04-16
4121,Sapphire,SAPP,sapphire,232,5,537572915.5229884,872661467.3225522,555719404.5221562,0.707018167347604,0.00178032482922,0.6080782468308703,0.5845346428299623,1,2022-04-15T15:58:00.000Z,2020-03-21T00:00:00.000Z,2022-04-16
8757,SafeMoon,SAFEMOON,safemoon,233,24,585536366402812.0,0.0,1000000000000000.0,1.399e-05,0.0,5.55662830484e-07,5.45141215373e-07,1,2022-04-15T15:58:00.000Z,2021-03-09T00:00:00.000Z,2022-04-16
8000,Lido DAO Token,LDO,lido-dao,234,49,103760882.3,0.0,1000000000.0,18.619755462245035,0.50954606,3.059956969873798,2.889393492909399,1,2022-04-15T15:58:00.000Z,2020-12-15T00:00:00.000Z,2022-04-16
7878,MobileCoin,MOB,mobilecoin,235,9,74218324.0,74218324.0,250000000.0,73.44650388,1.0299719664456233,4.234018712276551,4.159696817607993,1,2022-04-15T15:58:00.000Z,2020-12-07T00:00:00.000Z,2022-04-16
4361,Bitpanda Ecosystem Token,BEST,bitpanda-ecosystem-token,236,5,353119453.0,351351641.0,815801392.0,3.10603563,0.0454853572261,0.7995487935673566,0.7738960794610706,1,2022-04-15T15:58:00.000Z,2019-10-18T00:00:00.000Z,2022-04-16
7505,Everscale,EVER,everscale,237,18,1228044193.0,0.0,2049945261.0,1.69952867,0.16765352,0.2330202950772493,0.21637100794062486,1,2022-04-15T15:58:00.000Z,2020-10-26T00:00:00.000Z,2022-04-16
3600,Humanscape,HUM,humanscape,238,5,751409623.0588279,0.0,1084734273.38,1.071260865939683,8.04439664357e-05,0.35923267635317563,0.34545097524445695,1,2022-04-15T15:58:00.000Z,2018-11-08T00:00:00.000Z,2022-04-16
9417,Maple,MPL,maple,239,36,4417985.58775464,3874845.0,10000000.0,68.31946730079072,5.59484406,59.93009752580554,57.12969974371648,1,2022-04-15T15:58:00.000Z,2021-04-21T00:00:00.000Z,2022-04-16
10746,Biswap,BSW,biswap,240,44,220490009.0,136010239.0,257904694.0,2.12915576713788,0.2715250309946383,1.1718872700762775,1.116002678727307,1,2022-04-15T15:58:00.000Z,2021-07-02T00:00:00.000Z,2022-04-16
14803,Aurora,AURORA,aurora-near,241,25,23208548.0,10000000.0,1000000000.0,35.429399334216264,6.6875318185679165,11.51687453249859,10.267149249098118,1,2022-04-15T15:58:00.000Z,2021-11-19T03:03:36.000Z,2022-04-16
9640,MetisDAO,METIS,metisdao,242,72,2951078.99425,0.0,5410000.51,322.9957981463216,3.29299133,85.44467953106171,82.13889356963485,1,2022-04-15T15:58:00.000Z,2021-05-08T00:00:00.000Z,2022-04-16
16604,1eco,1ECO,1eco,243,2,26441001.0,0.0,500000000.0,9.415401951526974,2.3686772525584145,9.414646423687666,9.077456797084508,1,2022-04-15T15:58:00.000Z,2021-12-29T09:41:11.000Z,2022-04-16
2982,MVL,MVL,mvl,244,9,22793222248.9535,0.0,30000000000.0,0.07053784,0.000161802782004,0.010642192422288923,0.010238860721165359,1,2022-04-15T15:58:00.000Z,2018-07-27T00:00:00.000Z,2022-04-16
12131,Fruits,FRTS,fruits-eco,245,5,21066845546.9,0.0,40000000000.0,2.410797738292488,0.011069045641714214,0.011683418563801614,0.011172949205453095,1,2022-04-15T15:58:00.000Z,2021-09-24T10:50:39.000Z,2022-04-16
8028,Mirrored ProShares VIX,mVIXY,mirrored-proshares-vix-short-term-futures-etf,246,2,2204232.270521,0.0,2204232.270521,105.10982846433187,0.0,101.31798954527552,101.10163715154368,1,2022-04-15T15:58:00.000Z,2020-12-16T00:00:00.000Z,2022-04-16
5892,Anyswap,ANY,anyswap,247,65,18639320.216,8579260.9,100000000.0,34.2371866608931,0.08365009,12.303477566436635,11.910631846087117,1,2022-04-15T15:58:00.000Z,2020-08-17T00:00:00.000Z,2022-04-16
2071,Request,REQ,request,248,68,999876008.0119108,999877117.0,999877117.0,1.1840300559997559,0.00465106790287,0.22955768966234602,0.21899295620348377,1,2022-04-15T15:58:00.000Z,2017-10-20T00:00:00.000Z,2022-04-16
3217,Ontology Gas,ONG,ontology-gas,249,51,306037827.3127424,0.0,1000000000.0,4.59254,0.0393381415969,0.7297418791672561,0.7172298001952787,1,2022-04-15T15:58:00.000Z,2018-08-23T00:00:00.000Z,2022-04-16
3835,Orbs,ORBS,orbs,250,36,2876767038.89,0.0,10000000000.0,0.36264858,0.00462805979427,0.07776098212733193,0.07627200344485295,1,2022-04-15T15:58:00.000Z,2019-04-03T00:00:00.000Z,2022-04-16
1320,Ardor,ARDR,ardor,251,27,998999495.0,0.0,998999495.0,2.5537099838256836,0.008368469774723053,0.21848510477730243,0.21373331627039716,1,2022-04-15T15:58:00.000Z,2016-07-23T00:00:00.000Z,2022-04-16
2467,OriginTrail,TRAC,origintrail,252,29,364337358.36041194,0.0,500000000.0,3.867289208327816,0.00378464362016,0.5898119480539947,0.5591477235999781,1,2022-04-15T15:58:00.000Z,2018-01-25T00:00:00.000Z,2022-04-16
3884,Function X,FX,function-x,253,22,408520357.0,0.0,408520357.0,2.29141421,0.0326882559847,0.5251405073024219,0.5082788741787708,1,2022-04-15T15:58:00.000Z,2019-04-25T00:00:00.000Z,2022-04-16
9891,BinaryX,BNX,binaryx,254,46,2022897.56980632,0.0,2485629.41653268,224.70802477670497,2.97122006,105.14887061835901,101.85909692857963,1,2022-04-15T15:58:00.000Z,2021-05-18T00:00:00.000Z,2022-04-16
5176,Tether Gold,XAUT,tether-gold,255,15,105549.09,48450.0,105549.09,2076.113175924836,1408.88233399,1973.1714147051741,1968.5616776376173,1,2022-04-15T15:58:00.000Z,2020-02-07T00:00:00.000Z,2022-04-16
10729,UFO Gaming,UFO,ufo-gaming,256,30,25757575757575.5,25757575757575.0,25757575757575.5,5.5918915890186e-05,3.5e-07,8.23545643565e-06,7.938577781726e-06,1,2022-04-15T15:58:00.000Z,2021-06-30T00:00:00.000Z,2022-04-16
5326,Orbit Chain,ORC,orbit-chain,257,15,610569075.7233665,0.0,982474646.52394,4.68299347,0.0265423969062,0.3486321011443359,0.3313013697413551,1,2022-04-15T15:58:00.000Z,2020-03-16T00:00:00.000Z,2022-04-16
3012,VeThor Token,VTHO,vethor-token,258,44,45630180356.0,25671493632.0,45630180356.0,0.0420125,0.000152617258992,0.00455877954074746,0.004311838028121217,1,2022-04-15T15:58:00.000Z,2018-07-30T00:00:00.000Z,2022-04-16
7206,TitanSwap,TITAN,titanswap,261,12,53404160.0,0.0,10000000000.0,9.94544246,0.19245103,3.8976435779161505,2.6891907522634377,1,2022-04-15T15:58:00.000Z,2020-09-28T00:00:00.000Z,2022-04-16
10778,Metahero,HERO,metahero,259,25,5095643290.0,5097321289.0,9766213274.0,0.25184993363636166,0.00541075,0.03983147728727749,0.03882794682941324,1,2022-04-15T15:58:00.000Z,2021-07-07T00:00:00.000Z,2022-04-16
5117,Origin Protocol,OGN,origin-protocol,260,93,388570732.54,482525417.0,1000000000.0,3.38825924,0.103215342918,0.5626987828058734,0.5099729139373196,1,2022-04-15T15:58:00.000Z,2020-01-09T00:00:00.000Z,2022-04-16
2868,Constellation,DAG,constellation,262,12,1266911931.0440834,2320488685.0,3711998690.36,0.46243835,0.000896775299386,0.16359301871193316,0.1533913810983563,1,2022-04-15T15:58:00.000Z,2018-06-20T00:00:00.000Z,2022-04-16
8766,MyNeighborAlice,ALICE,myneighboralice,263,104,30600000.0,0.0,100000000.0,42.55032036,3.18690347,6.553665550963367,6.314372385499788,1,2022-04-15T15:58:00.000Z,2021-03-10T00:00:00.000Z,2022-04-16
4660,Telos,TLOS,telos,264,22,270123443.8443,262024078.16689998,355208370.6674,1.4287062007591227,0.00975328,0.7466867258897496,0.715721779664781,1,2022-04-15T15:58:00.000Z,2019-09-17T00:00:00.000Z,2022-04-16
11374,Mines of Dalarnia,DAR,mines-of-dalarnia,265,43,185566667.0,0.0,800000000.0,4.906281429450312,0.6145347776205968,1.0824001207253553,1.0271681165341744,1,2022-04-15T15:58:00.000Z,2021-08-24T00:00:00.000Z,2022-04-16
1816,Civic,CVC,civic,266,77,670000000.0,0.0,1000000000.0,1.6621099710464478,0.0108126137346,0.2951708468223993,0.28047147185819155,1,2022-04-15T15:58:00.000Z,2017-07-17T00:00:00.000Z,2022-04-16
8938,Ellipsis,EPS,ellipsis,267,42,723701571.7997887,0.0,723701571.7997887,21.29459294,0.14393491150783985,0.2858718602551347,0.23943605314732036,1,2022-04-15T15:58:00.000Z,2021-03-24T00:00:00.000Z,2022-04-16
8420,DAO Maker,DAO,dao-maker,268,34,69905015.99397792,91650000.0,274956231.6951411,8.75191628,1.24181034,2.7755511284040333,2.696555689427394,1,2022-04-15T15:58:00.000Z,2021-02-09T00:00:00.000Z,2022-04-16
3964,Reserve Rights,RSR,reserve-rights,269,104,14801148904.0,0.0,100000000000.0,0.11894605,0.0012473332974,0.013190139808331674,0.012609478540391544,1,2022-04-15T15:58:00.000Z,2019-05-24T00:00:00.000Z,2022-04-16
8335,Mdex,MDX,mdex,270,84,876778544.92728,0.0,1000000000.0,10.06002422,0.2022115872571659,0.2204700025835491,0.2152917631325839,1,2022-04-15T15:58:00.000Z,2021-01-27T00:00:00.000Z,2022-04-16
5625,LUKSO,LYXe,lukso,271,26,15205915.70885664,14945916.0,100000000.0,97.04998336531854,0.20209110962,13.012624153097965,12.410597504844805,1,2022-04-15T15:58:00.000Z,2020-05-25T00:00:00.000Z,2022-04-16
5444,Cartesi,CTSI,cartesi,272,71,524098527.90035,0.0,1000000000.0,1.7492593,0.0267510341117,0.36593561976395306,0.3528108576232724,1,2022-04-15T15:58:00.000Z,2020-04-23T00:00:00.000Z,2022-04-16
2297,StormX,STMX,stormx,273,39,10000000000.0,0.0,10000000000.0,0.24657900631427765,0.000575640769681,0.018906320347561054,0.018044674563245988,1,2022-04-15T15:58:00.000Z,2017-12-20T00:00:00.000Z,2022-04-16
8891,Bitcoin Standard Hashrate Token,BTCST,btc-standard-hashrate-token,274,19,11415812.59518484,0.0,15000000.0,92.75483065,12.04401431,16.38571861164077,15.859095786258251,1,2022-04-15T15:58:00.000Z,2021-03-19T00:00:00.000Z,2022-04-16
3306,Gemini Dollar,GUSD,gemini-dollar,275,58,185994321.81,0.0,185994321.81,1.2737429564187277,0.852119980932,1.0028717131147726,0.9959500649872736,1,2022-04-15T15:58:00.000Z,2018-10-05T00:00:00.000Z,2022-04-16
7486,Rari Governance Token,RGT,rari-governance-token,276,37,12368409.99340194,5397340.0,12485047.99443493,68.21177997244526,0.26772912,15.09380748796325,14.536819960411664,1,2022-04-15T15:58:00.000Z,2020-10-22T00:00:00.000Z,2022-04-16
2299,aelf,ELF,aelf,277,72,544480199.9864658,0.0,879999999.9864658,2.7656800746917725,0.0350131599961,0.3595785837848526,0.3288172804024871,1,2022-04-15T15:58:00.000Z,2017-12-21T00:00:00.000Z,2022-04-16
3441,Divi,DIVI,divi,278,10,2829398437.2089605,0.0,2829398437.2089605,0.35268808,0.00102793662014,0.06493848405084143,0.06266893016638028,1,2022-04-15T15:58:00.000Z,2018-10-12T00:00:00.000Z,2022-04-16
7429,Liquity,LQTY,liquity,280,20,69331286.49833484,0.0,100000000.0,62.974752516289335,1.7495348846651535,2.933540454630023,1.9006430582863096,1,2022-04-15T15:58:00.000Z,2020-10-16T00:00:00.000Z,2022-04-16
3855,Locus Chain,LOCUS,locus-chain,279,4,879808260.789998,1790000000.0,7000000000.0,0.23629129463814422,0.00085827959199,0.20945041927969685,0.19082137466430496,1,2022-04-15T15:58:00.000Z,2019-05-20T00:00:00.000Z,2022-04-16
1974,Propy,PRO,propy,281,12,73851416.0,0.0,100000000.0,6.152480125427246,0.0295550249115,3.7859714384223464,2.122071402248041,1,2022-04-15T15:58:00.000Z,2017-09-19T00:00:00.000Z,2022-04-16
693,Verge,XVG,verge,282,54,16502111112.83363,0.0,16502111112.83363,0.3005880117416382,2.16713010559e-06,0.010737338867007735,0.010294718303175202,1,2022-04-15T15:58:00.000Z,2014-10-25T00:00:00.000Z,2022-04-16
5026,Orchid,OXT,orchid,283,71,690690083.7746798,0.0,1000000000.0,1.01620042,0.105901850936,0.25160685120407555,0.2435988983204989,1,2022-04-15T15:58:00.000Z,2019-12-16T00:00:00.000Z,2022-04-16
1680,Aragon,ANT,aragon,284,99,39609522.80952381,0.0,39609523.80952381,14.78906837,0.285791,4.342950793035752,4.185072200420165,1,2022-04-15T15:58:00.000Z,2017-05-18T00:00:00.000Z,2022-04-16
1637,iExec RLC,RLC,rlc,285,63,80200793.23876736,0.0,86999784.9868455,16.25819503,0.148837272278,2.115279495355493,1.9945984523954365,1,2022-04-15T15:58:00.000Z,2017-04-20T00:00:00.000Z,2022-04-16
7232,Alpha Venture DAO,ALPHA,alpha-finance-lab,286,88,446330126.0,0.0,1000000000.0,2.92412364,0.02570052,0.38909070892363185,0.36846114057131063,1,2022-04-15T15:58:00.000Z,2020-09-29T00:00:00.000Z,2022-04-16
6651,USDX [Kava],USDX,usdx-kava,287,13,172079923.0,0.0,172079923.0,3.89703933,0.49857069263448,0.9701204800901355,0.9608556116299247,1,2022-04-15T15:58:00.000Z,2020-08-20T00:00:00.000Z,2022-04-16
6951,Reef,REEF,reef,288,92,18280715935.0,0.0,18280715935.0,0.05840635,0.00662333,0.009213402074804604,0.008950065762830918,1,2022-04-15T15:58:00.000Z,2020-09-08T00:00:00.000Z,2022-04-16
5113,inSure DeFi,SURE,insure,289,17,26790063174.642704,0.0,88000000000.0,0.106256675426,0.00043084,0.006318571781924764,0.006003476866098452,1,2022-04-15T15:58:00.000Z,2020-01-07T00:00:00.000Z,2022-04-16
9543,Biconomy,BICO,biconomy,290,53,122695351.77700001,0.0,1000000000.0,21.871587443115022,1.044250450268261,1.3912579323484355,1.3374501369064429,1,2022-04-15T15:58:00.000Z,2021-12-01T10:12:17.000Z,2022-04-16
7817,Bifrost (BFC),BFC,bifrost,291,13,1105059080.7334054,466758274.0,2368584073.0,0.79495131,0.01623315,0.1496282693745978,0.14517864159290392,1,2022-04-15T15:58:00.000Z,2020-11-30T00:00:00.000Z,2022-04-16
7737,API3,API3,api3,292,59,36907810.0,0.0,110978134.0,10.30624803,1.23948152,4.581962204164455,3.925967392935921,1,2022-04-15T15:58:00.000Z,2020-11-21T00:00:00.000Z,2022-04-16
7064,BakeryToken,BAKE,bakerytoken,293,84,193529484.57579914,7306054.0,289770788.00724965,8.47949809,0.00756707,0.85177627698483,0.8152036796366355,1,2022-04-15T15:58:00.000Z,2020-09-15T00:00:00.000Z,2022-04-16
6958,Alchemy Pay,ACH,alchemy-pay,294,61,4325963124.433528,3561853328.0,10000000000.0,0.19750365,0.00133775,0.03771599550669498,0.03563001838323317,1,2022-04-15T15:58:00.000Z,2020-09-09T00:00:00.000Z,2022-04-16
1732,Numeraire,NMR,numeraire,295,66,5888503.64405066,0.0,10952687.32924935,168.48800659179688,1.92766,27.304653020737124,26.51330785947872,1,2022-04-15T15:58:00.000Z,2017-06-23T00:00:00.000Z,2022-04-16
10529,Sun (New),SUN,sun-token,296,56,10514908025.0,0.0,19900730000.0,0.05435516929972846,0.010694709697548864,0.01504990471070986,0.014514433296674912,1,2022-04-15T15:58:00.000Z,2021-06-21T00:00:00.000Z,2022-04-16
8489,XSGD,XSGD,xsgd,297,22,212602228.215912,0.0,221557153.83,1.7287200449489406,0.43368033,0.7391184188321008,0.7282329232082586,1,2022-04-15T15:58:00.000Z,2021-02-17T00:00:00.000Z,2022-04-16
3748,Hxro,HXRO,hxro,298,15,422208616.3078891,0.0,1000000000.0,0.81669993,0.00874944028658,0.3700004243716483,0.35803746471199593,1,2022-04-15T15:58:00.000Z,2019-02-15T00:00:00.000Z,2022-04-16
11307,Beta Finance,BETA,beta-finance,299,39,385000000.0,0.0,1000000000.0,4.634595392929911,0.33507216510402066,0.4034332910713611,0.393896652149489,1,2022-04-15T15:58:00.000Z,2021-08-18T00:00:00.000Z,2022-04-16
5268,Energy Web Token,EWT,energy-web-token,300,20,30062138.0,32932614.0,48638535.4433,22.22484866,0.500832477028,5.1619929357955865,4.937738728877592,1,2022-04-15T15:58:00.000Z,2020-03-28T00:00:00.000Z,2022-04-16
3662,HedgeTrade,HEDG,hedgetrade,301,10,348731468.37517333,0.0,1000000000.0,3.42740977,0.0566403227187,0.4352420018064999,0.4231742464174816,1,2022-04-15T16:00:00.000Z,2019-01-03T00:00:00.000Z,2022-04-16
6843,Radicle,RAD,radicle,302,52,30508484.42837689,0.0,99998580.0,27.35201922,3.78475626,5.265634473623231,4.495711390213964,1,2022-04-15T16:00:00.000Z,2020-09-01T00:00:00.000Z,2022-04-16
1104,Augur,REP,augur,303,84,11000000.0,0.0,11000000.0,123.24099731445312,0.7829679846763611,13.71390931250314,13.474081613299564,1,2022-04-15T16:00:00.000Z,2015-10-27T00:00:00.000Z,2022-04-16
2780,NKN,NKN,nkn,304,49,700000000.0,601333312.0,700000000.0,1.48332395,0.00641054097117,0.21596994885606552,0.2063307647753738,1,2022-04-15T16:00:00.000Z,2018-05-28T00:00:00.000Z,2022-04-16
291,MaidSafeCoin,MAID,maidsafecoin,305,4,452552412.0,0.0,452552412.0,1.37545379,0.00405922019854188,0.33966339486472363,0.3223661697816475,1,2022-04-15T16:00:00.000Z,2014-04-28T00:00:00.000Z,2022-04-16
4038,MovieBloc,MBL,moviebloc,306,19,13527667870.0,13997078850.0,30000000000.0,0.04599472,0.000767721148402,0.011220495141153131,0.010564733084087723,1,2022-04-15T16:00:00.000Z,2019-06-21T00:00:00.000Z,2022-04-16
7431,Akash Network,AKT,akash-network,307,20,113861304.115862,0.0,162863559.115862,8.08130183,0.33345014,1.289323515657982,1.2258090756580813,1,2022-04-15T16:00:00.000Z,2020-10-16T00:00:00.000Z,2022-04-16
1343,Stratis,STRAX,stratis,308,27,135881235.40600833,0.0,135881235.40600833,22.655500411987305,0.008482719771564007,1.0940990881399746,1.0604970103724771,1,2022-04-15T16:00:00.000Z,2016-08-12T00:00:00.000Z,2022-04-16
7320,Neutrino Token,NSBT,neutrino-system-base-token,309,8,2534279.392799,0.0,2534279.392799,76.56493425690977,0.98367866,63.22978815110726,54.31424286008941,1,2022-04-15T16:00:00.000Z,2020-10-06T00:00:00.000Z,2022-04-16
3089,AVINOC,AVINOC,avinoc,310,8,389244472.194085,0.0,1000000000.0,0.47591820144877595,6.255e-05,0.37552908683088904,0.36989179853563164,1,2022-04-15T16:00:00.000Z,2018-08-06T00:00:00.000Z,2022-04-16
11171,Mango,MNGO,mango-markets,311,15,1000000000.0,1042308099.9999652,10000000000.0,0.51016308,0.14205053971303258,0.14796062164520726,0.144113748873466,1,2022-04-15T16:00:00.000Z,2021-08-05T00:00:00.000Z,2022-04-16
12999,ssv.network,SSV,ssv-network,312,12,10000000.0,0.0,11012871.0,21.5189623622299,5.664384821115968,14.659738977162323,13.528694403777697,1,2022-04-15T16:00:00.000Z,2021-10-22T05:12:07.000Z,2022-04-16
2424,SingularityNET,AGIX,singularitynet,313,21,976902631.1899834,0.0,1000000000.0,1.8589099645614624,0.00749671479908,0.14951404819304828,0.14296128607816644,1,2022-04-15T16:00:00.000Z,2018-01-18T00:00:00.000Z,2022-04-16
4120,Prometeus,PROM,prometeus,314,22,16450000.0,0.0,19250000.0,106.12267147,0.100493014529,8.722201998041928,8.31265428909693,1,2022-04-15T16:00:00.000Z,2019-07-17T00:00:00.000Z,2022-04-16
1586,Ark,ARK,ark,315,24,136396545.4841798,0.0,161278856.0,10.914999961853027,0.030143199488520622,1.0460325127718808,1.0122628047601256,1,2022-04-15T16:00:00.000Z,2017-03-22T00:00:00.000Z,2022-04-16
12140,RMRK,RMRK,rmrk,316,4,9500000.0,8828478.9644,10000000.0,66.97580160588714,0.0,15.315406701087426,14.453316767244885,1,2022-04-15T16:00:00.000Z,2021-09-25T07:30:41.000Z,2022-04-16
4092,Dusk Network,DUSK,dusk-network,317,47,399050764.7263251,380663707.0,500000000.0,1.1657160542174692,0.01105859193,0.3628519985705455,0.3434531756791042,1,2022-04-15T16:00:00.000Z,2019-07-11T00:00:00.000Z,2022-04-16
13769,World Mobile Token,WMT,world-mobile-token,318,6,243955714.49,244792671.213659,2000000000.0,0.9804150514795327,0.3395961639751402,0.5755726118923614,0.5639934181522165,1,2022-04-15T16:00:00.000Z,2021-11-02T08:55:10.000Z,2022-04-16
3673,ASD,ASD,bitmax-token,319,6,660615274.0,0.0,780615274.0,3.25635742,0.0141112452644,0.21135109890689874,0.20916974367157465,1,2022-04-15T16:00:00.000Z,2019-01-08T00:00:00.000Z,2022-04-16
16463,OpenDAO,SOS,opendao,320,43,100000000000000.0,23545908892348.0,73545908892348.0,1.1535843959081e-05,4.89377915723e-07,1.408285370867e-06,1.366593776631e-06,1,2022-04-15T16:00:00.000Z,2021-12-24T11:16:54.000Z,2022-04-16
3418,Metadium,META,metadium,321,8,1687369624.0,0.0,2000000000.0,0.44658304,0.00286159977375,0.08306412120978846,0.08053189645952571,1,2022-04-15T16:00:00.000Z,2018-10-09T00:00:00.000Z,2022-04-16
1762,Ergo,ERG,ergo,322,18,32012428.0,53377215.0,35316150.0,44.060887902,0.0939789186426,4.449017326991177,4.226388834251522,1,2022-04-15T16:00:00.000Z,2017-06-29T00:00:00.000Z,2022-04-16
11206,Bloktopia,BLOK,bloktopia,323,20,8338704276.0,10599712815.0,200000000000.0,0.1776573348508086,0.003670477870402256,0.016610310206700084,0.01611078252100387,1,2022-04-15T16:00:00.000Z,2021-08-09T00:00:00.000Z,2022-04-16
2840,QuarkChain,QKC,quarkchain,324,29,6399906497.0,5302462976.0,10000000000.0,4.88068411,0.00136475646408,0.021624167471851627,0.021188871711892755,1,2022-04-15T16:00:00.000Z,2018-06-04T00:00:00.000Z,2022-04-16
7590,Dvision Network,DVI,dvision-network,325,19,331096290.0,186724316.0,1000000000.0,3.155239604780997,0.0,0.42088740378034784,0.3824751779948529,1,2022-04-15T16:00:00.000Z,2020-11-04T00:00:00.000Z,2022-04-16
5612,SOMESING,SSX,somesing,326,13,2641077754.0,0.0,6000000000.0,0.29448464,0.000859016743418,0.05749105843950167,0.048334604819953914,1,2022-04-15T16:00:00.000Z,2020-05-21T00:00:00.000Z,2022-04-16
5618,Dawn Protocol,DAWN,dawn-protocol,327,10,72464266.09522189,0.0,76588156.82742885,10.50391446,0.0455196596374,1.90848912283749,1.8372612583581105,1,2022-04-15T16:00:00.000Z,2020-05-27T00:00:00.000Z,2022-04-16
2989,STASIS EURO,EURS,stasis-euro,328,25,124125940.0,0.0,124125940.0,1.39610435,0.980801471187,1.0803538993585717,1.0729067138492039,1,2022-04-15T16:00:00.000Z,2018-07-30T00:00:00.000Z,2022-04-16
1230,Steem,STEEM,steem,329,33,394951699.0,0.0,409190981.0,8.574419975280762,0.0691922977566719,0.3407751744018484,0.33361369752558284,1,2022-04-15T16:00:00.000Z,2016-04-18T00:00:00.000Z,2022-04-16
7208,Polkastarter,POLS,polkastarter,330,67,93221432.0,0.0,100000000.0,7.50831978,0.00147639,1.4442573664147822,1.3839995962887621,1,2022-04-15T16:00:00.000Z,2020-09-28T00:00:00.000Z,2022-04-16
4679,Band Protocol,BAND,band-protocol,331,156,35191821.0,0.0,100000000.0,23.19291368,0.20418145516,3.842305448752293,3.693404289580445,1,2022-04-15T16:00:00.000Z,2019-09-18T00:00:00.000Z,2022-04-16
5072,Rakon,RKN,rakon,332,5,242857143.0,0.0,285714286.0,0.7845587610839112,0.0318712,0.547971739440121,0.5128883282937368,1,2022-04-15T16:00:00.000Z,2019-12-25T00:00:00.000Z,2022-04-16
1788,Metal,MTL,metal,333,46,66588888.0,0.0,66588888.0,14.82289981842041,0.115900462161,2.2224946837257282,1.9592492085216289,1,2022-04-15T16:00:00.000Z,2017-07-09T00:00:00.000Z,2022-04-16
4006,Standard Tokenization Protocol,STPT,standard-tokenization-protocol,334,34,1452836946.027067,1452836946.0,1942420283.0,0.28495505340478217,0.00580325721876,0.09125530349496752,0.08855784400338307,1,2022-04-15T16:00:00.000Z,2019-06-12T00:00:00.000Z,2022-04-16
10821,Starlink,STARL,star-link,335,31,9979172029858.488,0.0,10000000000000.0,8.8229074497339e-05,4.6e-07,1.3764845496075e-05,1.2211094462023e-05,1,2022-04-15T16:00:00.000Z,2021-07-10T00:00:00.000Z,2022-04-16
8911,Strike,STRK,strike,336,11,3155350.12875147,0.0,6540888.0,88.47561151,17.33832168,41.57688248458198,40.745381539909715,1,2022-04-15T16:00:00.000Z,2021-03-22T00:00:00.000Z,2022-04-16
1750,GXChain,GXC,gxchain,337,31,75000000.0,0.0,99948839.51005,11.24269962310791,0.191196714512,1.8802430588023915,1.648424433996109,1,2022-04-15T16:00:00.000Z,2017-06-25T00:00:00.000Z,2022-04-16
5453,KardiaChain,KAI,kardiachain,338,46,3563300000.0,0.0,5000000000.0,0.15963073,0.000401122961348,0.036710209695857234,0.03407677850688868,1,2022-04-15T16:00:00.000Z,2020-04-17T00:00:00.000Z,2022-04-16
8536,Mask Network,MASK,mask-network,339,75,29130722.72384565,47229163.0,100000000.0,97.91962343,3.00300097,4.396193365649998,4.139490813149501,1,2022-04-15T16:00:00.000Z,2021-02-21T00:00:00.000Z,2022-04-16
7857,Mirror Protocol,MIR,mirror-protocol,340,80,77742679.932493,0.0,370575000.0,12.86445843,0.0,1.6323211603276642,1.58220767906332,1,2022-04-15T16:00:00.000Z,2020-12-04T00:00:00.000Z,2022-04-16
2927,sUSD,SUSD,susd,341,45,124188475.27819295,0.0,124188475.27819295,2.356036132547561,0.387604765103,0.9977820370327446,0.9876629769628976,1,2022-04-15T16:00:00.000Z,2018-07-13T00:00:00.000Z,2022-04-16
